ID,Barcode,Nombre,UsageType (Masculino/Femenino/Universal),TargetAnatomy (Prostata/Clitoris/Vaginal/Anal/Universal),StimulationType (Vibracion/Succion/Empuje/Calentamiento/Interactivo),MotorLogic (Single Channel/Dual Channel),DB_Id,RealTitle,Pics,CateId,Qrcode,SupportedFuncs,Wireless,FactoryId,IsEncrypt,IsPrecise,BroadcastPrefix,BleName
1790,1790,AATD754,Universal,Universal,Vibración,Single Channel,0,1790,https://image.zlmicro.com/images/product/20250208/20250208133435365.png,0,https://image.zlmicro.com/images/product/qrcode/1790.png,classic|music|shake|intera|finger|video|game,2.4G,0,No,0-255,77 62 4d 53 45,
1777,1777,AAGS101,Universal,Universal,Vibración,Single Channel,0,1777,https://image.zlmicro.com/images/product/20231218/20231218150546005.jpg,0,https://image.zlmicro.com/images/product/qrcode/1777.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1741,1741,AATD311,Universal,Universal,Vibración,Single Channel,0,1741,https://image.zlmicro.com/images/product/20230518/20230518093108093.jpg,0,https://image.zlmicro.com/images/product/qrcode/1741.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1799,1799,AAZD153,Universal,Universal,Vibración,Single Channel,0,1799,https://image.zlmicro.com/images/product/20250225/20250225113657876.png,0,https://image.zlmicro.com/images/product/qrcode/1799.png,classic|music|shake|intera|finger|voice|video|game,2.4G,0,No,Estándar,77 62 4d 53 45,
1802,1802,YCYJ001,Universal,Universal,Vibración,Single Channel,0,1802,https://image.zlmicro.com/images/product/20230222/20230222183556079.png,0,https://image.zlmicro.com/images/product/qrcode/1802.png,classic|music|shake|intera|heating|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1743,1743,AATD347,Universal,Universal,Vibración,Single Channel,0,1743,https://image.zlmicro.com/images/product/20230630/20230630103303656.png,0,https://image.zlmicro.com/images/product/qrcode/1743.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1735,1735,AATD068,Universal,Universal,Vibración,Single Channel,0,1735,https://image.zlmicro.com/images/product/20211014/20211014113119746.png,0,https://image.zlmicro.com/images/product/qrcode/1735.png,classic|music|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4b 96 65,
1804,1804,AATD765,Universal,Universal,Vibración,Single Channel,0,1804,https://image.zlmicro.com/images/product/20250227/20250227092058410.png,0,https://image.zlmicro.com/images/product/qrcode/1804.png,classic|music|shake|intera|finger|video|game,2.4G,0,No,0-255,77 62 4d 53 45,
1807,1807,AAHT193,Universal,Universal,Vibración,Single Channel,0,1807,https://image.zlmicro.com/images/product/20230830/20230830140641143.png,0,https://image.zlmicro.com/images/product/qrcode/1807.png,classic|music|shake|intera|heating|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1809,1809,RAHT005,Universal,Universal,Vibración,Single Channel,0,1809,https://image.zlmicro.com/images/product/20230225/20230225094605325.jpg,0,https://image.zlmicro.com/images/product/qrcode/1809.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1811,1811,AAGS103,Universal,Universal,Vibración,Single Channel,0,1811,https://image.zlmicro.com/images/product/20230407/20230407162352611.png,0,https://image.zlmicro.com/images/product/qrcode/1811.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1815,1815,AATD510,Universal,Universal,Vibración,Single Channel,0,1815,https://image.zlmicro.com/images/product/20240307/20240307113242387.png,0,https://image.zlmicro.com/images/product/qrcode/1815.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1824,1824,AAHT331,Universal,Universal,Vibración,Single Channel,0,1824,https://image.zlmicro.com/images/product/20250219/20250219134907701.png,0,https://image.zlmicro.com/images/product/qrcode/1824.png,classic|music|shake|intera|finger|video|game,2.4G,0,No,0-255,77 62 4d 53 45,
1825,1825,AASJ191,Universal,Universal,Vibración,Single Channel,0,1825,https://image.zlmicro.com/images/product/20240830/20240830092033789.png,0,https://image.zlmicro.com/images/product/qrcode/1825.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1831,1831,AATD746,Universal,Universal,Vibración,Single Channel,0,1831,https://image.zlmicro.com/images/product/20241231/20241231110419514.jpg,0,https://image.zlmicro.com/images/product/qrcode/1831.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1837,1837,EAHT012,Universal,Universal,Vibración,Single Channel,0,1837,https://image.zlmicro.com/images/product/20230706/20230706104021848.png,0,https://image.zlmicro.com/images/product/qrcode/1837.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1835,1835,ZAYJ023,Universal,Universal,Vibración,Single Channel,0,1835,https://image.zlmicro.com/images/product/20240425/20240425133737977.jpg,0,https://image.zlmicro.com/images/product/qrcode/1835.png,classic|music|shake|intera|heating|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1839,1839,TD001,Universal,Universal,Vibración,Single Channel,0,1839,https://image.zlmicro.com/images/product/20240801/20240801113259841.png,0,https://image.zlmicro.com/images/product/qrcode/1839.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1838,1838,AATD511,Universal,Universal,Vibración,Single Channel,0,1838,https://image.zlmicro.com/images/product/20230625/20230625113730969.png,0,https://image.zlmicro.com/images/product/qrcode/1838.png,classic|music|shake|intera|finger|video|game|tot|custom_mode|video_wu|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1843,1843,AAHT030,Universal,Universal,Vibración,Single Channel,0,1843,https://image.zlmicro.com/images/product/20220414/20220414100940272.png,0,https://image.zlmicro.com/images/product/qrcode/1843.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1845,1845,ZATD038,Universal,Universal,Vibración,Single Channel,0,1845,https://image.zlmicro.com/images/product/20230901/20230901093154114.png,0,https://image.zlmicro.com/images/product/qrcode/1845.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1850,1850,AATD717,Universal,Universal,Vibración,Single Channel,0,1850,https://image.zlmicro.com/images/product/20241125/20241125094004924.png,0,https://image.zlmicro.com/images/product/qrcode/1850.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1828,1828,AATD550,Universal,Universal,Vibración,Single Channel,0,1828,https://image.zlmicro.com/images/product/20240423/20240423162528219.png,0,https://image.zlmicro.com/images/product/qrcode/1828.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1854,1854,AATD240,Universal,Universal,Vibración,Single Channel,0,1854,https://image.zlmicro.com/images/product/20230322/20230322100054032.jpg,0,https://image.zlmicro.com/images/product/qrcode/1854.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1855,1855,AAZD129,Universal,Universal,Vibración,Single Channel,0,1855,https://image.zlmicro.com/images/product/20241028/20241028150047292.jpg,0,https://image.zlmicro.com/images/product/qrcode/1855.png,classic|music|shake|intera|finger|voice|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1857,1857,AAHT173,Universal,Universal,Vibración,Single Channel,0,1857,https://image.zlmicro.com/images/product/20230802/20230802120052749.png,0,https://image.zlmicro.com/images/product/qrcode/1857.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1827,1827,AAFJ061,Universal,Universal,Vibración,Single Channel,0,1827,https://image.zlmicro.com/images/product/20220922/20220922173418099.jpg,0,https://image.zlmicro.com/images/product/qrcode/1827.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1830,1830,AASJ156,Universal,Universal,Vibración,Single Channel,0,1830,https://image.zlmicro.com/images/product/20240312/20240312141142225.png,0,https://image.zlmicro.com/images/product/qrcode/1830.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1858,1858,AAHT274,Universal,Universal,Vibración,Single Channel,0,1858,https://image.zlmicro.com/images/product/20240528/20240528141123495.png,0,https://image.zlmicro.com/images/product/qrcode/1858.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1872,1872,XASJ003,Universal,Universal,Vibración,Single Channel,0,1872,https://image.zlmicro.com/images/product/20230307/20230307164552361.jpg,0,https://image.zlmicro.com/images/product/qrcode/1872.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1877,1877,AAGS006,Universal,Universal,Vibración,Single Channel,0,1877,https://image.zlmicro.com/images/product/20220215/20220215140349988.png,0,https://image.zlmicro.com/images/product/qrcode/1877.png,classic|music|shake|intera|finger|discharge|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1842,1842,AAHT330,Universal,Universal,Vibración,Single Channel,0,1842,https://image.zlmicro.com/images/product/20250210/20250210150840617.jpg,0,https://image.zlmicro.com/images/product/qrcode/1842.png,classic|music|shake|intera|finger|video|game,2.4G,0,No,0-255,77 62 4d 53 45,
1883,1883,AAZD119,Universal,Universal,Vibración,Single Channel,0,1883,https://image.zlmicro.com/images/product/20240918/20240918092148036.png,0,https://image.zlmicro.com/images/product/qrcode/1883.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1848,1848,AADM004,Universal,Universal,Vibración,Single Channel,0,1848,https://image.zlmicro.com/images/product/20230418/20230418155247939.png,0,https://image.zlmicro.com/images/product/qrcode/1848.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1889,1889,YCTD014,Universal,Universal,Vibración,Single Channel,0,1889,https://image.zlmicro.com/images/product/20230523/20230523100634525.jpg,0,https://image.zlmicro.com/images/product/qrcode/1889.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1887,1887,WFGS002,Universal,Universal,Vibración,Single Channel,0,1887,https://image.zlmicro.com/images/product/20230807/20230807184151639.jpg,0,https://image.zlmicro.com/images/product/qrcode/1887.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1892,1892,AAHT031,Universal,Universal,Vibración,Single Channel,0,1892,https://image.zlmicro.com/images/product/20220411/20220411100746398.png,0,https://image.zlmicro.com/images/product/qrcode/1892.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1893,1893,AATD132,Universal,Universal,Vibración,Single Channel,0,1893,https://image.zlmicro.com/images/product/20230407/20230407163654880.png,0,https://image.zlmicro.com/images/product/qrcode/1893.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1895,1895,AAHT218,Universal,Universal,Vibración,Single Channel,0,1895,https://image.zlmicro.com/images/product/20231207/20231207154435731.png,0,https://image.zlmicro.com/images/product/qrcode/1895.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1901,1901,AATD716,Universal,Universal,Vibración,Single Channel,0,1901,https://image.zlmicro.com/images/product/20241119/20241119115722088.png,0,https://image.zlmicro.com/images/product/qrcode/1901.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1847,1847,TEFJ011,Universal,Universal,Vibración,Single Channel,0,1847,https://image.zlmicro.com/images/product/20240418/20240418113221563.jpg,0,https://image.zlmicro.com/images/product/qrcode/1847.png,kegel|classic|music|shake|intera|heating|finger|discharge|voice|ai_voice|trends|video|game|video_voice|strike|tot|explore,2.4G,0,No,Estándar,77 62 4d 53 45,
1903,1903,AATD131,Universal,Universal,Vibración,Single Channel,0,1903,https://image.zlmicro.com/images/product/20220707/20220707151645704.jpg,0,https://image.zlmicro.com/images/product/qrcode/1903.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1910,1910,TEAA008,Universal,Universal,Vibración,Single Channel,0,1910,https://image.zlmicro.com/images/product/20240418/20240418113016900.jpg,0,https://image.zlmicro.com/images/product/qrcode/1910.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1905,1905,JAHT004,Universal,Universal,Vibración,Single Channel,0,1905,https://image.zlmicro.com/images/product/20230105/20230105120630009.png,0,https://image.zlmicro.com/images/product/qrcode/1905.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1911,1911,AAAA115,Universal,Universal,Vibración,Single Channel,0,1911,https://image.zlmicro.com/images/product/20241202/20241202162948009.png,0,https://image.zlmicro.com/images/product/qrcode/1911.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1921,1921,XAHT001,Universal,Universal,Vibración,Single Channel,0,1921,https://image.zlmicro.com/images/product/20221121/20221121170413556.jpg,0,https://image.zlmicro.com/images/product/qrcode/1921.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1924,1924,YETD030,Universal,Universal,Vibración,Single Channel,0,1924,https://image.zlmicro.com/images/product/20230413/20230413102707440.jpg,0,https://image.zlmicro.com/images/product/qrcode/1924.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1925,1925,BDGS001,Universal,Universal,Vibración,Single Channel,0,1925,https://image.zlmicro.com/images/product/20231221/20231221111209101.jpg,0,https://image.zlmicro.com/images/product/qrcode/1925.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1928,1928,TD001,Universal,Universal,Vibración,Single Channel,0,1928,https://image.zlmicro.com/images/product/20240124/20240124095632730.png,0,https://image.zlmicro.com/images/product/qrcode/1928.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1932,1932,AATD454,Universal,Universal,Vibración,Single Channel,0,1932,https://image.zlmicro.com/images/product/20231120/20231120103315210.png,0,https://image.zlmicro.com/images/product/qrcode/1932.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,Estándar,77 62 4d 53 45,
1933,1933,AASJ163,Universal,Universal,Vibración,Single Channel,0,1933,https://image.zlmicro.com/images/product/20240417/20240417143852767.png,0,https://image.zlmicro.com/images/product/qrcode/1933.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1934,1934,DAHT006,Universal,Universal,Vibración,Single Channel,0,1934,https://image.zlmicro.com/images/product/20230203/20230203162708550.jpg,0,https://image.zlmicro.com/images/product/qrcode/1934.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1935,1935,AASJ231,Universal,Universal,Vibración,Single Channel,0,1935,https://image.zlmicro.com/images/product/20250307/20250307114414954.png,0,https://image.zlmicro.com/images/product/qrcode/1935.png,classic|music|shake|intera|finger|video|game,2.4G,0,No,0-255,77 62 4d 53 45,
1938,1938,AAFJ097,Universal,Universal,Vibración,Single Channel,0,1938,https://image.zlmicro.com/images/product/20241112/20241112170029740.jpg,0,https://image.zlmicro.com/images/product/qrcode/1938.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,Estándar,77 62 4d 53 45,
1904,1904,AATD227,Universal,Universal,Vibración,Single Channel,0,1904,https://image.zlmicro.com/images/product/20230308/20230308112915144.jpg,0,https://image.zlmicro.com/images/product/qrcode/1904.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1912,1912,AASJ217,Universal,Universal,Vibración,Single Channel,0,1912,https://image.zlmicro.com/images/product/20241122/20241122165830072.png,0,https://image.zlmicro.com/images/product/qrcode/1912.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1939,1939,AATD695,Universal,Universal,Vibración,Single Channel,0,1939,https://image.zlmicro.com/images/product/20241028/20241028095256050.jpg,0,https://image.zlmicro.com/images/product/qrcode/1939.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1950,1950,AATD079,Universal,Universal,Vibración,Single Channel,0,1950,https://image.zlmicro.com/images/product/20211109/20211109150356489.png,0,https://image.zlmicro.com/images/product/qrcode/1950.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1915,1915,AATD671,Universal,Universal,Vibración,Single Channel,0,1915,https://image.zlmicro.com/images/product/20240913/20240913150206822.png,0,https://image.zlmicro.com/images/product/qrcode/1915.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,Estándar,77 62 4d 53 45,
1953,1953,AASJ183,Universal,Universal,Vibración,Single Channel,0,1953,https://image.zlmicro.com/images/product/20240709/20240709092332949.png,0,https://image.zlmicro.com/images/product/qrcode/1953.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1958,1958,AATD378,Universal,Universal,Vibración,Single Channel,0,1958,https://image.zlmicro.com/images/product/20230809/20230809153419738.jpg,0,https://image.zlmicro.com/images/product/qrcode/1958.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1972,1972,AAHT243,Universal,Universal,Vibración,Single Channel,0,1972,https://image.zlmicro.com/images/product/20230111/20230111183142065.jpg,0,https://image.zlmicro.com/images/product/qrcode/1972.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1927,1927,AAFJ017,Universal,Universal,Vibración,Single Channel,0,1927,https://image.zlmicro.com/images/product/20221019/20221019133049261.png,0,https://image.zlmicro.com/images/product/qrcode/1927.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1975,1975,ZBHT020,Universal,Universal,Vibración,Single Channel,0,1975,https://image.zlmicro.com/images/product/20220825/20220825115040012.png,0,https://image.zlmicro.com/images/product/qrcode/1975.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1979,1979,AATD648,Universal,Universal,Vibración,Single Channel,0,1979,https://image.zlmicro.com/images/product/20240820/20240820105610496.jpg,0,https://image.zlmicro.com/images/product/qrcode/1979.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1980,1980,ZATD070,Universal,Universal,Vibración,Single Channel,0,1980,https://image.zlmicro.com/images/product/20241024/20241024161924614.jpg,0,https://image.zlmicro.com/images/product/qrcode/1980.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1931,1931,AATD349,Universal,Universal,Vibración,Single Channel,0,1931,https://image.zlmicro.com/images/product/20230630/20230630145117550.png,0,https://image.zlmicro.com/images/product/qrcode/1931.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1987,1987,AASJ094,Universal,Universal,Vibración,Single Channel,0,1987,https://image.zlmicro.com/images/product/20230626/20230626115041991.jpg,0,https://image.zlmicro.com/images/product/qrcode/1987.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1990,1990,AATD314,Universal,Universal,Vibración,Single Channel,0,1990,https://image.zlmicro.com/images/product/20230518/20230518144253718.png,0,https://image.zlmicro.com/images/product/qrcode/1990.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1991,1991,AAFJ101,Universal,Universal,Vibración,Single Channel,0,1991,https://image.zlmicro.com/images/product/20241225/20241225135232052.png,0,https://image.zlmicro.com/images/product/qrcode/1991.png,classic|music|shake|intera|finger|voice|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1945,1945,TD001,Universal,Universal,Vibración,Single Channel,0,1945,https://image.zlmicro.com/images/product/20240603/20240603183452353.png,0,https://image.zlmicro.com/images/product/qrcode/1945.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1992,1992,AATD055,Universal,Universal,Vibración,Single Channel,0,1992,https://image.zlmicro.com/images/product/20210730/20210730094629689.png,0,https://image.zlmicro.com/images/product/qrcode/1992.png,classic|music|shake|intera|finger|voice|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1999,1999,AAZD128,Universal,Universal,Vibración,Single Channel,0,1999,https://image.zlmicro.com/images/product/20241028/20241028150019992.jpg,0,https://image.zlmicro.com/images/product/qrcode/1999.png,classic|music|shake|intera|finger|voice|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
1998,1998,AAZD010,Universal,Universal,Vibración,Single Channel,0,1998,https://image.zlmicro.com/images/product/20220414/20220414101054846.png,0,https://image.zlmicro.com/images/product/qrcode/1998.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2013,2013,ZBHT005,Universal,Universal,Vibración,Single Channel,0,2013,https://image.zlmicro.com/images/product/20220624/20220624162005201.png,0,https://image.zlmicro.com/images/product/qrcode/2013.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2014,2014,ZASJ023,Universal,Universal,Vibración,Single Channel,0,2014,https://image.zlmicro.com/images/product/20240110/20240110115649198.png,0,https://image.zlmicro.com/images/product/qrcode/2014.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2020,2020,AAFJ009,Universal,Universal,Vibración,Single Channel,0,2020,https://image.zlmicro.com/images/product/20220818/20220818114451568.jpg,0,https://image.zlmicro.com/images/product/qrcode/2020.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2018,2018,AASJ028,Universal,Universal,Vibración,Single Channel,0,2018,https://image.zlmicro.com/images/product/20230328/20230328095326881.png,0,https://image.zlmicro.com/images/product/qrcode/2018.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2021,2021,AAGS059,Universal,Universal,Vibración,Single Channel,0,2021,https://image.zlmicro.com/images/product/20230711/20230711152245993.jpg,0,https://image.zlmicro.com/images/product/qrcode/2021.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,Estándar,77 62 4d 53 45,
2023,2023,CDSJ003,Universal,Universal,Vibración,Single Channel,0,2023,https://image.zlmicro.com/images/product/20230112/20230112150516770.png,0,https://image.zlmicro.com/images/product/qrcode/2023.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2025,2025,AATD199,Universal,Universal,Vibración,Single Channel,0,2025,https://image.zlmicro.com/images/product/20221215/20221215180206009.jpg,0,https://image.zlmicro.com/images/product/qrcode/2025.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2010,2010,AATD634,Universal,Universal,Vibración,Single Channel,0,2010,https://image.zlmicro.com/images/product/20240819/20240819101304804.png,0,https://image.zlmicro.com/images/product/qrcode/2010.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2011,2011,AATD612,Universal,Universal,Vibración,Single Channel,0,2011,https://image.zlmicro.com/images/product/20240805/20240805092535629.png,0,https://image.zlmicro.com/images/product/qrcode/2011.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2044,2044,ZATD057,Universal,Universal,Vibración,Single Channel,0,2044,https://image.zlmicro.com/images/product/20240606/20240606093429802.png,0,https://image.zlmicro.com/images/product/qrcode/2044.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2034,2034,AAHT075,Universal,Universal,Vibración,Single Channel,0,2034,https://image.zlmicro.com/images/product/20230107/20230107095954821.png,0,https://image.zlmicro.com/images/product/qrcode/2034.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2043,2043,AAHT289,Universal,Universal,Vibración,Single Channel,0,2043,https://image.zlmicro.com/images/product/20240902/20240902094134508.png,0,https://image.zlmicro.com/images/product/qrcode/2043.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2048,2048,AATD618,Universal,Universal,Vibración,Single Channel,0,2048,https://image.zlmicro.com/images/product/20240807/20240807162109558.png,0,https://image.zlmicro.com/images/product/qrcode/2048.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2050,2050,YLSJ001,Universal,Universal,Vibración,Single Channel,0,2050,https://image.zlmicro.com/images/product/20230901/20230901153459178.jpg,0,https://image.zlmicro.com/images/product/qrcode/2050.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2029,2029,AAAA083,Universal,Universal,Vibración,Single Channel,0,2029,https://image.zlmicro.com/images/product/20240430/20240430153147535.jpg,0,https://image.zlmicro.com/images/product/qrcode/2029.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,Estándar,77 62 4d 53 45,
2052,2052,AATD719,Universal,Universal,Vibración,Single Channel,0,2052,https://image.zlmicro.com/images/product/20241127/20241127095521881.png,0,https://image.zlmicro.com/images/product/qrcode/2052.png,classic|music|shake|intera|finger|voice|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2017,2017,YETD016,Universal,Universal,Vibración,Single Channel,0,2017,https://image.zlmicro.com/images/product/20211108/20211108141719136.png,0,https://image.zlmicro.com/images/product/qrcode/2017.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2022,2022,EAHT002,Universal,Universal,Vibración,Single Channel,0,2022,https://image.zlmicro.com/images/product/20211019/20211019105643532.png,0,https://image.zlmicro.com/images/product/qrcode/2022.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2070,2070,YEHT003,Universal,Universal,Vibración,Single Channel,0,2070,https://image.zlmicro.com/images/product/20230107/20230107170809457.jpg,0,https://image.zlmicro.com/images/product/qrcode/2070.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2045,2045,AATD363,Universal,Universal,Vibración,Single Channel,0,2045,https://image.zlmicro.com/images/product/20230718/20230718133652962.jpg,0,https://image.zlmicro.com/images/product/qrcode/2045.png,classic|music|shake|intera|heating|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2030,2030,AAHT067,Universal,Universal,Vibración,Single Channel,0,2030,https://image.zlmicro.com/images/product/20221201/20221201141443712.png,0,https://image.zlmicro.com/images/product/qrcode/2030.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2072,2072,ZBTD022,Universal,Universal,Vibración,Single Channel,0,2072,https://image.zlmicro.com/images/product/20230912/20230912103817964.jpg,0,https://image.zlmicro.com/images/product/qrcode/2072.png,classic|music|shake|intera|finger|video|game|explore,2.4G,0,No,0-255,77 62 4d 53 45,
2073,2073,AAZD168,Universal,Universal,Vibración,Single Channel,0,2073,https://image.zlmicro.com/images/product/20250422/20250422152257592.jpg,0,https://image.zlmicro.com/images/product/qrcode/2073.png,classic|music|shake|intera|finger|video|game,2.4G,0,No,0-255,77 62 4d 53 45,
2074,2074,ZATD086,Universal,Universal,Vibración,Single Channel,0,2074,https://image.zlmicro.com/images/product/20250305/20250305172807363.png,0,https://image.zlmicro.com/images/product/qrcode/2074.png,classic|music|shake|intera|finger|video|game,2.4G,0,No,0-255,77 62 4d 53 45,
